ADEP,ADES,ICAO Route,Synthesized Route,Hausdorff Distance
BKI,CAN,ENBAX1G ENBAX M522 VINIK M754 AKOTA A583 SABNO DCT TOFEE DCT SUKER/N0398F260 DCT ALDOM J103 SAPAX DCT BIGEX/K0631S0450 B330 TAMOT W68 IDUMA/K0621S0420 A461 SHL DCT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1575.0444179704205
BKI,CAN,ENBAX1G ENBAX M522 VINIK/N0450F340 M754 AKOTA A583 SABNO DCT TOFEE DCT SUKER/N0409F260 DCT ALDOM J103 SAPAX DCT BIGEX/K0649S0450 B330 TAMOT W68 IDUMA/K0639S0420 A461 SHL DCT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1575.0444179704205
BKI,CAN,ENBAX1G ENBAX M522 VINIK/N0451F380 M754 AKOTA A583 SABNO DCT TOFEE DCT SUKER/N0396F260 DCT ALDOM J103 SAPAX DCT BIGEX/K0613S0450 B330 TAMOT W68 IDUMA/K0605S0420 A461 SHL DCT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1575.0444179704205
BKI,CAN,ENBAX1G ENBAX M522 VINIK/N0446F380 M754 AKOTA A583 SABNO DCT TOFEE DCT SUKER/N0387F260 DCT ALDOM J103 SAPAX DCT BIGEX/K0619S0450 B330 TAMOT W68 IDUMA/K0603S0420 A461 SHL DCT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1575.0444179704205
BKI,CAN,ENBAX1G ENBAX M522 VINIK/N0441F340 M754 TENON/N0447F380 M754 AKOTA A583 SABNO DCT TOFEE DCT SUKER/N0395F260 DCT ALDOM J103 SAPAX DCT BIGEX/K0620S0450 B330 TAMOT W68 IDUMA/K0614S0420 A461 SHL DCT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1575.0444179704205
BKI,CAN,ENBAX1G ENBAX M522 VINIK M754 AKOTA A583 SABNO DCT TOFEE DCT SUKER/N0396F260 DCT ALDOM J103 SAPAX DCT BIGEX/K0628S0450 B330 TAMOT W68 IDUMA/K0616S0420 A461 SHL DCT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1575.0444179704205
BKI,CAN,ENBAX1G ENBAX M522 VINIK M754 AKOTA A583 SABNO DCT TOFEE DCT SUKER/N0395F260 DCT ALDOM J103 SAPAX DCT BIGEX/K0627S0450 B330 TAMOT W68 IDUMA/K0615S0420 A461 SHL DCT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1575.0444179704205
BKI,CAN,ENBAX1G ENBAX M522 VINIK M754 AKOTA A583 SABNO DCT TOFEE DCT SUKER/N0408F260 DCT ALDOM J103 SAPAX DCT BIGEX/K0647S0450 B330 TAMOT W68 IDUMA/K0631S0420 A461 SHL DCT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1575.0444179704205
BKI,CAN,ENBAX1G ENBAX M522 VINIK/N0451F340 M754 AKOTA A583 SABNO DCT TOFEE DCT SUKER/N0407F260 DCT ALDOM J103 SAPAX DCT BIGEX/K0642S0450 B330 TAMOT W68 IDUMA/K0627S0420 A461 SHL DCT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1575.0444179704205
BKI,CAN,ENBAX1G ENBAX M522 VINIK M754 AKOTA A583 SABNO DCT TOFEE DCT SUKER/N0403F260 DCT ALDOM J103 SAPAX DCT BIGEX/K0637S0450 B330 TAMOT W68 IDUMA/K0628S0420 A461 SHL DCT,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1575.0444179704205
BKI,CAN,ENBAX1G ENBAX M522 VINIK/M078F340 M754 AKOTA A583 SABNO/N0459F360 DCT TOFEE DCT SUKER DCT ALDOM/N0454F260 J103 SAPAX/N0417F200 DCT BIGEX/N0397F160 B330 TAMOT/K0720S0450 W68 IDUMA A461 SHL,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1575.0444179704205
BKI,CAN,ENBAX1G ENBAX M522 VINIK/M077F340 M754 AKOTA A583 SABNO/N0465F340 DCT TOFEE DCT SUKER DCT ALDOM/N0466F260 J103 SAPAX/N0412F200 DCT BIGEX/K0724S0450 B330 TAMOT W68 IDUMA A461 SHL,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1575.0444179704205
BKI,CAN,ENBAX1G ENBAX M522 VINIK/M078F340 M754 AKOTA A583 SABNO/N0467F340 DCT TOFEE DCT SUKER DCT ALDOM/N0473F260 J103 SAPAX/N0428F200 DCT BIGEX/N0393F160 B330 TAMOT/K0725S0450 W68 IDUMA A461 SHL,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1575.0444179704205
BKI,CAN,ENBAX1G ENBAX M522 VINIK/M078F340 M754 AKOTA A583 SABNO/N0466F340 DCT TOFEE DCT SUKER DCT ALDOM/N0471F260 J103 SAPAX/N0422F200 DCT BIGEX/K0724S0450 B330 TAMOT W68 IDUMA A461 SHL,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1575.0444179704205
BKI,CAN,ENBAX1G ENBAX M522 VINIK/M078F340 M754 AKOTA A583 SABNO/N0460F360 DCT TOFEE DCT SUKER DCT ALDOM/N0447F260 J103 SAPAX/N0410F200 DCT BIGEX/N0389F160 B330 TAMOT/K0719S0450 W68 IDUMA A461 SHL,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1575.0444179704205
BKI,CAN,ENBAX1G ENBAX M522 VINIK/M078F340 M754 AKOTA A583 SABNO/N0464F340 DCT TOFEE DCT SUKER DCT ALDOM/N0470F260 J103 SAPAX/N0414F200 DCT BIGEX/K0723S0450 B330 TAMOT W68 IDUMA A461 SHL,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1575.0444179704205
BKI,CAN,ENBAX1G ENBAX M522 VINIK/M078F340 M754 AKOTA A583 SABNO/N0463F340 DCT TOFEE DCT SUKER DCT ALDOM/N0471F260 J103 SAPAX/N0411F200 DCT BIGEX/K0717S0450 B330 TAMOT W68 IDUMA A461 SHL,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1575.0444179704205
BKI,CAN,ENBAX1G ENBAX M522 VINIK/M078F340 M754 AKOTA A583 SABNO/N0464F340 DCT TOFEE DCT SUKER DCT ALDOM/N0466F260 J103 SAPAX/N0457F200 DCT BIGEX/K0797S0450 B330 TAMOT W68 IDUMA A461 SHL,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1575.0444179704205
BKI,CAN,ENBAX1G ENBAX M522 VINIK/M078F340 M754 AKOTA A583 SABNO/N0464F340 DCT TOFEE DCT SUKER DCT ALDOM/N0464F260 J103 SAPAX/N0456F200 DCT BIGEX/N0437F160 B330 TAMOT/K0796S0450 W68 IDUMA A461 SHL,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1575.0444179704205
BKI,CAN,ENBAX1G ENBAX M522 VINIK/M078F340 M754 AKOTA A583 SABNO/N0464F340 DCT TOFEE DCT SUKER DCT ALDOM/N0466F260 J103 SAPAX/N0457F200 DCT BIGEX/N0438F160 B330 TAMOT/K0797S0450 W68 IDUMA A461 SHL,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1575.0444179704205
BKI,CAN,ENBAX1G ENBAX M522 VINIK/M078F340 M754 AKOTA A583 SABNO/N0460F360 DCT TOFEE DCT SUKER DCT ALDOM/N0461F260 J103 SAPAX/N0424F200 DCT BIGEX/K0739S0450 B330 TAMOT W68 IDUMA A461 SHL,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1575.0444179704205
BKI,CAN,ENBAX1G ENBAX M522 VINIK/M078F340 M754 AKOTA A583 SABNO/N0459F360 DCT TOFEE DCT SUKER DCT ALDOM/N0457F260 J103 SAPAX/N0418F200 DCT BIGEX/K0717S0450 B330 TAMOT W68 IDUMA A461 SHL,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1575.0444179704205
BKI,CAN,ENBAX1G ENBAX M522 VINIK/M076F340 M754 AKOTA A583 SABNO/N0456F360 DCT TOFEE DCT SUKER DCT ALDOM/N0449F260 J103 SAPAX/N0436F200 DCT BIGEX/N0379F160 B330 TAMOT/K0694S0450 W68 IDUMA/K0677S0450 A461 SHL,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1575.0444179704205
BKI,CAN,ENBAX1G ENBAX M522 VINIK/M077F340 M754 AKOTA A583 SABNO/N0460F340 DCT TOFEE DCT SUKER DCT ALDOM/N0465F260 J103 SAPAX/N0458F200 DCT BIGEX/N0430F160 B330 TAMOT/K0766S0450 W68 IDUMA A461 SHL,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1575.0444179704205
BKI,CAN,ENBAX1G ENBAX M522 VINIK/M077F340 M754 AKOTA A583 SABNO/N0460F360 DCT TOFEE DCT SUKER DCT ALDOM/N0464F260 J103 SAPAX/N0456F200 DCT BIGEX/N0434F160 B330 TAMOT/K0772S0450 W68 IDUMA A461 SHL,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1575.0444179704205
BKI,CAN,ENBAX1G ENBAX M522 VINIK/M078F340 M754 AKOTA A583 SABNO/N0464F340 DCT TOFEE DCT SUKER DCT ALDOM/N0466F260 J103 SAPAX/N0458F200 DCT BIGEX/N0438F160 B330 TAMOT/K0799S0450 W68 IDUMA A461 SHL,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1575.0444179704205
BKI,CAN,ENBAX1G ENBAX M522 VINIK/M078F340 M754 AKOTA A583 SABNO/N0463F340 DCT TOFEE DCT SUKER DCT ALDOM/N0465F260 J103 SAPAX/N0455F200 DCT BIGEX/N0438F160 B330 TAMOT/K0797S0450 W68 IDUMA A461 SHL,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1575.0444179704205
BKI,CAN,ENBAX1G ENBAX M522 VINIK/M078F340 M754 AKOTA A583 SABNO/N0464F340 DCT TOFEE DCT SUKER DCT ALDOM/N0463F260 J103 SAPAX/N0456F200 DCT BIGEX/N0437F160 B330 TAMOT/K0796S0450 W68 IDUMA A461 SHL,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1575.0444179704205
BKI,HKG,ENBAX1G ENBAX M522 NODIN/M077F380 M522 VINIK/N0450F380 M754 AKOTA A583 SABNO V542 HOCKY/N0388F260 V542 BETTY,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1735.822366934246
BKI,HKG,ENBAX1G ENBAX M522 VINIK/N0451F380 M754 AKOTA A583 SABNO V542 HOCKY/N0394F260 V542 BETTY,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1735.822366934246
BKI,HKG,ENBAX1G ENBAX M522 VINIK/N0447F380 M754 AKOTA A583 SABNO V542 HOCKY/N0382F260 V542 BETTY,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1735.822366934246
BKI,HKG,ENBAX1G ENBAX M522 NODIN/M077F380 M522 VINIK/N0446F380 M754 AKOTA A583 SABNO V542 HOCKY/N0386F260 V542 BETTY,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1735.822366934246
BKI,HKG,ENBAX1G ENBAX M522 NODIN/M077F380 M522 VINIK/N0449F380 M754 AKOTA A583 SABNO V542 HOCKY/N0388F260 V542 BETTY,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1735.822366934246
BKI,HKG,ENBAX1G ENBAX M522 NODIN/M077F380 M522 VINIK/N0450F380 M754 AKOTA A583 SABNO V542 HOCKY/N0393F260 V542 BETTY,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1735.822366934246
BKI,HKG,ENBAX1G ENBAX M522 VINIK/N0451F380 M754 AKOTA A583 SABNO V542 HOCKY/N0392F260 V542 BETTY,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1735.822366934246
BKI,HKG,ENBAX1G ENBAX M522 NODIN/M077F380 M522 VINIK/N0448F380 M754 AKOTA A583 SABNO V542 HOCKY/N0402F260 V542 BETTY,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1735.822366934246
BKI,HKG,ENBAX1G ENBAX M522 VINIK M754 AKOTA A583 SABNO V542 HOCKY/N0409F260 V542 BETTY,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1735.822366934246
BKI,HKG,ENBAX1G ENBAX M522 VINIK M754 TENON/N0448F380 M754 AKOTA A583 SABNO V542 HOCKY/N0399F260 V542 BETTY,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1735.822366934246
BKI,HKG,ENBAX1G ENBAX M522 NODIN/M077F380 M522 VINIK/N0450F380 M754 AKOTA A583 SABNO V542 HOCKY/N0390F260 V542 BETTY,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1735.822366934246
BKI,HKG,ENBAX1G ENBAX M522 VINIK/N0449F380 M754 AKOTA A583 SABNO V542 HOCKY/N0389F260 V542 BETTY,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1735.822366934246
BKI,HKG,ENBAX1G ENBAX M522 NODIN/M077F380 M522 VINIK/N0450F380 M754 AKOTA A583 SABNO V542 HOCKY/N0394F260 V542 BETTY,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1735.822366934246
BKI,HKG,ENBAX1G ENBAX M522 NODIN/M077F380 M522 VINIK/N0449F380 M754 AKOTA A583 SABNO V542 HOCKY/N0389F260 V542 BETTY,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1735.822366934246
BKI,HKG,ENBAX1G ENBAX M522 VINIK/N0446F380 M754 AKOTA A583 SABNO V542 HOCKY/N0387F260 V542 BETTY,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1735.822366934246
BKI,HKG,ENBAX1G ENBAX M522 VINIK/N0448F380 M754 AKOTA A583 SABNO V542 HOCKY/N0401F260 V542 BETTY,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1735.822366934246
BKI,HKG,ENBAX1G ENBAX M522 VINIK M754 AKOTA A583 SABNO V542 HOCKY/N0401F260 V542 BETTY,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1735.822366934246
BKI,HKG,ENBAX1G ENBAX M522 VINIK/N0448F340 M754 TENON/N0448F380 M754 AKOTA A583 SABNO V542 HOCKY/N0400F260 V542 BETTY,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1735.822366934246
BKI,HKG,ENBAX1G ENBAX M522 VINIK M754 TENON/N0448F380 M754 AKOTA A583 SABNO V542 HOCKY/N0400F260 V542 BETTY,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1735.822366934246
BKI,HKG,ENBAX1G ENBAX M522 VINIK/N0448F380 M754 AKOTA A583 SABNO V542 HOCKY/N0396F260 V542 BETTY,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1735.822366934246
BKI,HKG,ENBAX1G ENBAX M522 VINIK/N0443F380 M754 AKOTA A583 SABNO V542 HOCKY/N0385F260 V542 BETTY,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1735.822366934246
BKI,HKG,ENBAX1G ENBAX M522 NODIN/M076F380 M522 VINIK/N0442F380 M754 AKOTA A583 SABNO V542 HOCKY/N0388F260 V542 BETTY,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1735.822366934246
BKI,HKG,ENBAX1G ENBAX M522 VINIK/N0442F380 M754 AKOTA A583 SABNO V542 HOCKY/N0388F260 V542 BETTY,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1735.822366934246
BKI,HKG,ENBAX1G ENBAX M522 VINIK/N0442F380 M754 AKOTA A583 SABNO V542 HOCKY/N0387F260 V542 BETTY,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1735.822366934246
BKI,HKG,ENBAX1G ENBAX M522 VINIK/N0441F380 M754 AKOTA A583 SABNO V542 HOCKY/N0384F260 V542 BETTY,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1735.822366934246
BKI,HKG,ENBAX1G ENBAX M522 VINIK M754 AKOTA A583 SABNO V542 HOCKY/N0389F260 V542 BETTY,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1735.822366934246
BKI,HKG,ENBAX1G ENBAX M522 VINIK M754 AKOTA A583 SABNO V542 HOCKY/N0386F260 V542 BETTY,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1735.822366934246
BKI,HKG,ENBAX1G ENBAX M522 VINIK/N0442F380 M754 AKOTA A583 SABNO V542 HOCKY/N0380F260 V542 BETTY,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1735.822366934246
BKI,HKG,ENBAX1G ENBAX M522 VINIK/N0442F380 M754 AKOTA A583 SABNO V542 HOCKY/N0382F260 V542 BETTY,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1735.822366934246
BKI,HKG,ENBAX1G ENBAX M522 VINIK/N0442F380 M754 AKOTA A583 SABNO V542 HOCKY/N0386F260 V542 BETTY,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1735.822366934246
BKI,HKG,ENBAX1G ENBAX M522 VINIK/N0441F380 M754 AKOTA A583 SABNO V542 HOCKY/N0387F260 V542 BETTY,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1735.822366934246
BKI,HKG,ENBAX1H ENBAX/N0441F290 M522 VINIK M754 AKOTA/N0441F300 A583 SABNO V542 BETTY BETTY2A,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1735.822366934246
BKI,HKG,ENBAX1H ENBAX/N0432F310 M522 VINIK M754 AKOTA/N0432F320 A583 SABNO V542 BETTY BETTY2A,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1735.822366934246
BKI,HKG,ENBAX1H ENBAX/N0432F310 M522 VINIK M754 AKOTA/N0431F320 A583 SABNO V542 BETTY BETTY2A,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1735.822366934246
BKI,HKG,ENBAX1H ENBAX/N0395F290 M522 VINIK M754 AKOTA/N0393F300 A583 SABNO V542 BETTY BETTY2A,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1735.822366934246
BKI,HKG,ENBAX1G ENBAX M522 VINIK/M081F340 M754 AKOTA A583 SABNO/N0481F340 V542 SUKER/N0474F280 V542 HOCKY/N0442F230 V542 BETTY,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1735.822366934246
BKI,HKG,ENBAX1G ENBAX M522 VINIK/M081F340 M754 AKOTA A583 SABNO/N0480F340 V542 SUKER/N0481F300 V542 HOCKY/N0469F260 V542 CYBER/N0463F250 V542 BETTY,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1735.822366934246
BKI,HKG,ENBAX1G ENBAX M522 VINIK/M080F340 M754 AKOTA A583 SABNO/N0478F340 V542 SUKER/N0478F300 V542 HOCKY/N0464F260 V542 CYBER/N0456F250 V542 BETTY,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1735.822366934246
BKI,JHB,DULIM2G DULIM DCT BRU M646 ESPIT/N0330F140 M646 VENUN M646 TOMAN G580 DOWON/M051F140 G580 HOSBA W401 OMKOM OMKOM1E,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1052.8117977549473
BKI,JHB,DULIM2G DULIM DCT BRU M646 ESPIT/N0333F140 M646 VENUN M646 TOMAN G580 DOWON/M051F140 G580 HOSBA W401 OMKOM OMKOM1E,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1052.8117977549473
BKI,JHB,DULIM2G DULIM DCT BRU M646 ESPIT/N0336F140 M646 VENUN M646 TOMAN G580 DOWON/M052F140 G580 HOSBA W401 OMKOM OMKOM1E,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1052.8117977549473
BKI,JHB,DULIM2G DULIM DCT BRU M646 ESPIT/N0333F140 M646 VENUN M646 TOMAN G580 DOWON/M052F140 G580 HOSBA W401 OMKOM OMKOM1E,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1052.8117977549473
BKI,JHB,DULIM2G DULIM DCT BRU M646 ESPIT/N0336F140 M646 VENUN M646 TOMAN G580 DOWON/M051F140 G580 HOSBA W401 OMKOM OMKOM1E,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1052.8117977549473
BKI,JHB,DULIM2G DULIM DCT BRU M646 OBLOT/N0338F140 M646 VENUN M646 TOMAN G580 DOWON/M052F140 G580 HOSBA W401 OMKOM OMKOM1E,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1052.8117977549473
BKI,JHB,DULIM2G DULIM DCT BRU M646 TOMAN G580 HOSBA W401 OMKOM DCT OMKOM1G,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1052.8117977549473
BKI,JHB,DULIM2G DULIM DCT BRU M646 ESPIT/N0331F140 M646 VENUN M646 TOMAN G580 DOWON/M051F140 G580 HOSBA W401 OMKOM OMKOM1E,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1052.8117977549473
BKI,JHB,DULIM2G DULIM DCT BRU M646 OBLOT/N0325F140 M646 VENUN M646 TOMAN G580 DOWON/M050F140 G580 HOSBA W401 OMKOM OMKOM1E,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1052.8117977549473
BKI,JHB,DULIM2G DULIM DCT BRU M646 OBLOT/N0333F140 M646 VENUN M646 TOMAN G580 DOWON/M050F140 G580 HOSBA W401 OMKOM OMKOM1G,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1052.8117977549473
BKI,JHB,DULIM2G DULIM DCT BRU M646 OBLOT/N0331F140 M646 VENUN M646 TOMAN G580 DOWON/M051F140 G580 HOSBA W401 OMKOM OMKOM1E,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1052.8117977549473
BKI,JHB,DULIM2G DULIM DCT BRU M646 OBLOT/N0332F140 M646 VENUN M646 TOMAN G580 DOWON/M051F140 G580 HOSBA W401 OMKOM OMKOM1E,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1052.8117977549473
BKI,JHB,DULIM2G DULIM DCT BRU M646 OBLOT/N0333F140 M646 VENUN M646 TOMAN G580 DOWON/M051F140 G580 HOSBA W401 OMKOM OMKOM1E,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1052.8117977549473
BKI,JHB,DULIM2G DULIM DCT BRU M646 OBLOT/N0326F140 M646 VENUN M646 TOMAN G580 DOWON/M050F140 G580 HOSBA W401 OMKOM OMKOM1E,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1052.8117977549473
BKI,JHB,DULIM2G DULIM DCT BRU M646 OBLOT/N0327F140 M646 VENUN M646 TOMAN G580 DOWON/M050F140 G580 HOSBA W401 OMKOM OMKOM1E,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1052.8117977549473
BKI,JHB,DULIM2G DULIM DCT BRU M646 OBLOT/N0322F140 M646 VENUN M646 TOMAN G580 DOWON/M049F140 G580 HOSBA W401 OMKOM OMKOM1E,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1052.8117977549473
BKI,JHB,DULIM2G DULIM DCT BRU M646 OBLOT/N0319F140 M646 VENUN M646 TOMAN G580 DOWON/M049F140 G580 HOSBA W401 OMKOM OMKOM1E,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1052.8117977549473
BKI,JHB,DULIM2G DULIM DCT BRU M646 ESPIT/N0315F140 M646 VENUN M646 TOMAN G580 DOWON/M049F140 G580 HOSBA W401 OMKOM OMKOM1E,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1052.8117977549473
BKI,JHB,DULIM2G DULIM DCT BRU M646 ESPIT/N0323F140 M646 VENUN M646 TOMAN G580 DOWON/M050F140 G580 HOSBA W401 OMKOM OMKOM1E,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1052.8117977549473
BKI,JHB,DULIM2G DULIM DCT BRU M646 OBLOT/N0334F140 M646 VENUN M646 TOMAN G580 DOWON/M052F140 G580 HOSBA W401 OMKOM OMKOM1E,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1052.8117977549473
BKI,JHB,DULIM2G DULIM DCT BRU M646 TOMAN G580 HOSBA W401 OMKOM DCT GUMPU DCT OMKOM OMKOM1E,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1052.8117977549473
BKI,KBR,EGENU2G EGENU DCT VIDIP M758 OLKIT/M076F340 M758 GULGU/N0450F340 M758 UPVUN/M075F340 M758 IDSEL/N0448F340 M758 VPK M751 GUGIT GUGIT1E,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1142.5290958410455
BKI,KBR,EGENU2G EGENU DCT VIDIP M758 OLKIT/M076F340 M758 GULGU/N0448F340 M758 UPVUN/M075F340 M758 IDSEL/N0446F340 M758 VPK M751 GUGIT GUGIT1E,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1142.5290958410455
BKI,KBR,EGENU2G EGENU DCT VIDIP M758 OLKIT/M076F340 M758 GULGU/N0449F340 M758 UPVUN/M075F340 M758 IDSEL/N0446F340 M758 VPK M751 GUGIT GUGIT1E,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1142.5290958410455
BKI,KBR,EGENU2G EGENU DCT VIDIP M758 OLKIT/M076F340 M758 GULGU/N0450F340 M758 UPVUN/M075F340 M758 IDSEL/N0449F340 M758 VPK M751 GUGIT GUGIT1E,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1142.5290958410455
BKI,KBR,EGENU2G EGENU DCT VIDIP M758 OLKIT/M076F340 M758 GULGU/N0449F340 M758 UPVUN/M075F340 M758 IDSEL/N0449F340 M758 VPK M751 GUGIT GUGIT1E,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1142.5290958410455
BKI,KUL,EGENU2G EGENU DCT VIDIP M758 OLKIT/M075F340 M758 GULGU/N0444F340 M758 UPVUN/M074F340 M758 IDSEL/N0442F340 Y335 PADLI Y343 SAROX SAROX1H,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1083.4076276170147
BKI,KUL,EGENU2G EGENU DCT VIDIP M758 OLKIT/M074F340 M758 GULGU/N0441F340 M758 UPVUN/M074F340 M758 MABAL/M073F340 M758 IDSEL/N0433F340 Y335 PADLI Y343 SAROX SAROX1G,POVOT M774 KEONG W44 ELBAM BLI W33 GOMAT NR W43 KPG,1083.4076276170147
